Client_ID,Categoria,Subcategoria,Produto,Year,Month,Cidade,Valor,Volume
Client #719,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade81,1268.482256,320 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade11,61441.87597,15500 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade11,14111.80949,3560 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade11,3726.155747,940 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade11,871.9691412,220 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade11,237.8053705,60 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade83,36627.28734,9240 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade83,12684.77421,3200 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade83,2219.839112,560 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade83,26884.6064,6780 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade83,17764.45666,4480 
Client #726,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade52,1902.471973,480 
Client #678,CB750,Sub-Categoria 14,PDT235,2020,1,Cidade86,16321.93062,4220 
Client #5,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade2,8124.312553,2000 
Client #9,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade36,70102.91137,17120 
Client #10,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade93,20323.7677,5000 
Client #12,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade17,12682.02803,3120 
Client #2601,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade61,11056.23337,3000 
Client #2185,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,3316.869043,900 
Client #2985,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,3685.407899,1000 
Client #201,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,4332.703036,1120 
Client #209,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,12620.05533,3000 
Client #981,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade2,12420.92851,2960 
Client #147,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade10,587.4787656,140 
Client #2107,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,1842.70395,500 
Client #1912,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,62156.18169,15000 
Client #3710,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade81,8123.829071,2100 
Client #940,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade93,85090.3838,22000 
Client #942,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,47650.61493,12320 
Client #1408,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade110,5862.45887,1420 
Client #2677,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade2,1330.658018,320 
Client #1626,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,7370.825468,2000 
Client #3162,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,2211.242806,600 
Client #1836,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,11017.8159,3000 
Client #540,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade47,1486.261809,360 
Client #3695,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade85,6648.716353,1620 
Client #1,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade84,21045.10325,5440 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade58,15736.26975,3500 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade104,12763.71712,3000 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade104,31902.00673,7500 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade76,4254.572373,1000 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade76,12335.43925,2900 
Client #3097,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade17,13853.59152,3320 
Client #857,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade73,9466.013296,2500 
Client #1522,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade73,11603.99894,3000 
Client #3761,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade58,21577.85187,4800 
Client #3290,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,4791.034137,1300 
Client #1478,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade110,1486.261809,360 
Client #1885,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade97,11368.50461,2400 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade108,73612.89272,17500 
Client #2915,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,1842.70395,500 
Client #2255,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,7149.033015,1700 
Client #573,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade110,4128.499652,1000 
Client #421,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,2358.666084,640 
Client #3246,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade2,5321.171958,1280 
Client #3246,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade2,4240.309659,1020 
Client #2832,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,5697.320818,1380 
Client #2457,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade58,4495.955509,1000 
Client #2254,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,2064.244991,500 
Client #1471,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade61,4271.397541,1160 
Client #3363,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,2444.484108,600 
Client #1831,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade101,1105.626238,300 
Client #125,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade61,884.5009901,240 
Client #489,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade60,29980.07945,8000 
Client #487,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade46,15662.78051,3600 
Client #1293,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade61,2211.242806,600 
Client #2403,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,4137.531093,1000 
Client #2979,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade110,1651.399861,400 
Client #2010,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade29,156.4353793,1 
Client #3675,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade110,6192.744644,1500 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade11,555.0661441,140 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade11,5392.098742,1360 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade11,3806.191329,960 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade11,8881.106654,2240 
Client #726,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade52,8167.448801,2060 
Client #726,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade52,7215.898552,1820 
Client #726,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade52,4599.1402,1160 
Client #726,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade52,2378.865954,600 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade57,18427.05883,5000 
Client #2180,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade23,1414.068303,340 
Client #818,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade86,30942.86581,8000 
Client #690,CB750,Sub-Categoria 14,PDT235,2020,2,Cidade55,46105.28131,10960 
Client #56,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade46,4159.036365,1000 
Client #2093,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade68,2859.959379,680 
Client #10,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade93,48058.03539,11880 
Client #900,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade108,41985.80343,11960 
Client #2601,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade61,13073.54194,3680 
Client #2185,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,3173.990494,900 
Client #2985,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,994.7251765,280 
Client #209,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,29446.7023,7000 
Client #147,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade2,6103.561586,1520 
Client #2107,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,1776.292886,500 
Client #940,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade93,82053.93422,21220 
Client #987,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade110,336.484011,80 
Client #3310,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,4205.827736,1000 
Client #3162,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,1421.040111,400 
Client #400,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade110,12695.96198,3600 
Client #1269,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade2,26867.8876,8100 
Client #1836,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,10631.84269,3000 
Client #2157,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade52,52225.01053,12000 
Client #3332,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade110,1824.360649,500 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade104,29775.05414,7000 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade76,21267.90134,5000 
Client #3097,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade35,8006.062568,2000 
Client #3118,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,3247.112285,900 
Client #857,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade73,7021.036037,2000 
Client #1857,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,2524.316627,600 
Client #3290,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,4618.373107,1300 
Client #1718,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade12,2369.1383,500 
Client #3190,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade89,6999.327703,1940 
Client #2915,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade57,1776.292886,500 
Client #1471,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade61,2699.975243,760 
Client #1831,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade101,2119.390928,600 
Client #137,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade61,9019.749902,2500 
Client #487,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade46,15662.1133,3600 
Client #1293,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade61,4329.483047,1200 
Client #2234,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade7,3197.681104,760 
Client #2545,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade86,45774.44437,11600 
Client #2206,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade110,17356.19494,5000 
Client #560,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade7,2271.146204,540 
Client #818,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade86,9902.491018,2560 
Client #2144,CB750,Sub-Categoria 14,PDT235,2020,3,Cidade110,32471.10351,9000 
Client #56,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade46,4990.296336,1200 
Client #1483,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade57,2019.010432,480 
Client #2003,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade60,9138.937841,1500 
Client #1914,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade61,2523.765457,600 
Client #1269,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade2,32192.58897,9820 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade58,8993.158401,2000 
Client #3761,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade58,40466.43279,9000 
Client #2457,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade58,15738.01995,3500 
Client #287,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade57,4206.272539,1000 
Client #690,CB750,Sub-Categoria 14,PDT235,2020,4,Cidade55,80793.12966,23000 
Client #900,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade108,34599.23579,10000 
Client #147,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade2,3038.44153,780 
Client #1269,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade2,141422.4467,22500 
Client #1929,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade81,12474.10184,3000 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade104,20931.93949,4920 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade76,9870.339477,2320 
Client #1368,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade86,29667.28604,4720 
Client #1522,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade73,9428.166339,1500 
Client #1121,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade110,138033.6936,21960 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade81,96992.88442,24460 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade11,63287.26808,15960 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade11,16020.08325,4040 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade52,51470.46946,12980 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade52,50518.78383,12740 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade52,19668.22437,4960 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade52,23078.43441,5820 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade83,14513.24445,3660 
Client #725,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade74,177489.8524,44760 
Client #1423,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade86,18907.7558,6000 
Client #818,CB750,Sub-Categoria 14,PDT235,2020,5,Cidade86,175112.4369,27860 
Client #900,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade108,35763.51805,10000 
Client #1151,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade21,11837.36594,3300 
Client #3247,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade11,250.7530138,1 
Client #2677,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,1663.39021,400 
Client #1269,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,141407.5168,22500 
Client #324,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade86,31172.98382,4960 
Client #1,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade84,54939.53858,8740 
Client #17,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade85,24948.21334,6000 
Client #2368,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade26,21799.50895,4900 
Client #2623,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,16629.06728,4000 
Client #3563,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade72,4159.171739,1000 
Client #1368,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade86,29664.15308,4720 
Client #1522,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade73,9427.32508,1500 
Client #1121,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade110,161664.332,25720 
Client #2229,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade10,8314.533642,2000 
Client #3028,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,19960.65351,4800 
Client #3352,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,10065.18265,2420 
Client #3095,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,16629.06728,4000 
Client #489,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade60,53961.99634,15000 
Client #2828,CB750,Sub-Categoria 14,PDT235,2020,6,Cidade2,18711.16242,4500 
Client #2601,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade61,662.6215109,1 
Client #2601,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade61,1280.927078,1 
Client #2601,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade61,1297.423478,1 
Client #1483,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,367.7266065,1 
Client #3399,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade110,179.9712746,1 
Client #1914,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade61,116.3353967,1 
Client #353,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade90,239.5845836,1 
Client #1330,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,1321.607238,1 
Client #1330,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,1254.306568,1 
Client #1330,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,1538.052382,1 
Client #1988,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,332.4034244,1 
Client #1857,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,809.5806465,1 
Client #2915,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,417.7573058,1 
Client #2687,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade7,180.145328,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade81,1066.116103,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,4232.032451,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,3608.737351,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,1004.385143,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,1954.794376,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,943.611478,1 
Client #3463,CB750,Sub-Categoria 14,PDT235,2020,7,Cidade57,2328.226068,1 
Client #2686,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade110,14331.08784,2280 
Client #540,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade47,4776.471664,760 
Client #1,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade84,33688.75249,5360 
Client #1903,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade110,43993.84849,7000 
Client #1083,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade110,6285.563485,1000 
Client #355,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade35,6285.563485,1000 
Client #355,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade76,6285.563485,1000 
Client #1794,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade2,25777.23963,6200 
Client #1618,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade57,17600.32425,2800 
Client #678,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade86,173481.5851,27600 
Client #1516,CB750,Sub-Categoria 14,PDT235,2020,9,Cidade110,3771.341959,600 
Client #1151,CB750,Sub-Categoria 14,PDT235,2020,10,Cidade99,9005.603224,2600 
Client #74,CB750,Sub-Categoria 14,PDT235,2020,10,Cidade2,32689.05712,5200 
Client #74,CB750,Sub-Categoria 14,PDT235,2020,10,Cidade2,28288.60861,4500 
Client #774,CB750,Sub-Categoria 14,PDT235,2020,10,Cidade10,2011.632499,320 
Client #1516,CB750,Sub-Categoria 14,PDT235,2020,10,Cidade110,377.0481361,60 
Client #1212,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade105,6091.329496,1000 
Client #1912,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade110,879.9079127,140 
Client #1441,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade26,2997.858065,500 
Client #2368,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade26,3597.58826,600 
Client #3363,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade55,12571.52342,2000 
Client #2495,CB750,Sub-Categoria 14,PDT235,2020,11,Cidade23,56758.31018,10000 
Client #1557,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,43395.01758,8000 
Client #9,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade36,331.1076931,1 
Client #209,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,1136.124271,1 
Client #209,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,920.0272346,1 
Client #209,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,1124.917162,1 
Client #1483,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,61.05408487,1 
Client #1483,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,166.8689171,1 
Client #1483,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,144.4837086,1 
Client #1302,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade40,271.8231517,1 
Client #3710,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,63.51017254,1 
Client #1299,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade79,14952.15892,2680 
Client #1299,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade79,6025.498611,1080 
Client #1299,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade79,1330.803063,240 
Client #1299,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade79,2661.606126,480 
Client #1114,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade68,3193.53283,520 
Client #1914,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade61,143.2943433,1 
Client #1269,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade2,57067.4968,9500 
Client #1,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade84,894.5864209,1 
Client #1,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade84,2176.857578,1 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,114.9139602,1 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,720.3202319,1 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,873.3809081,1 
Client #2508,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,656.075167,1 
Client #1929,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,587.575462,1 
Client #2605,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,49196.1226,9500 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade104,1228.585335,1 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade104,3218.00668,1 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade104,1919.819301,1 
Client #897,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade104,614.4183729,1 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade76,409.5284451,1 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade76,1244.298495,1 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade76,1371.30917,1 
Client #898,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade76,289.7216489,1 
Client #1368,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade86,1688.889042,1 
Client #1037,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,4684.581108,840 
Client #1037,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,2466.849977,440 
Client #1522,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade73,239.1784589,1 
Client #1522,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade73,1018.212724,1 
Client #1857,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,215.2944567,1 
Client #1478,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade110,1440.069955,240 
Client #3359,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade100,46181.18796,8000 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade108,608.858332,1 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade108,1397.774965,1 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade108,1214.3613,1 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade108,4243.365264,1 
Client #1177,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade108,1909.511468,1 
Client #2255,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,731.730403,1 
Client #2457,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,436.6807844,1 
Client #2457,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,1148.12429,1 
Client #125,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade61,354.7692936,1 
Client #13,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade9,8368.741624,1500 
Client #13,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade9,4016.999074,720 
Client #487,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade46,1500.302121,1 
Client #487,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade46,1335.753917,1 
Client #1761,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade70,128.8769153,1 
Client #1828,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade67,5772.647286,1000 
Client #595,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade93,50761.06624,10000 
Client #596,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade90,50761.06624,10000 
Client #287,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade57,319.1076742,1 
Client #2660,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade58,71.58431902,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,1458.722684,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,526.337654,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,4910.019014,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,3909.965868,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,120.3096174,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,2354.266399,1 
Client #719,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade81,7145.900053,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,3804.692535,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,2022.655885,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,1338.403397,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,353.4058749,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,80.18062587,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,58.15319392,1 
Client #720,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,2243.549061,2 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,21.86304813,1 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,574.753524,1 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,405.7089387,1 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,876.4075043,1 
Client #722,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade11,567.917091,1 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,1824.641069,1 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,1790.903707,1 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,697.2484792,1 
Client #723,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade52,818.1286051,1 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,3473.855592,1 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,1203.067165,1 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,210.5369955,1 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,2347.352609,1 
Client #724,CB750,Sub-Categoria 14,PDT235,2020,12,Cidade83,1551.048373,1 
