Client_ID,Year,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,BRL_Potencial
Client #465,2020,980.0,0,980.0,0.0,231235.629698302
Client #1126,2020,980.0,0,980.0,0.0,231235.629698302
Client #1536,2020,980.0,0,980.0,0.0,231235.629698302
Client #1609,2020,980.0,0,980.0,0.0,231235.629698302
Client #2294,2020,980.0,0,980.0,0.0,231235.629698302
Client #2355,2020,980.0,0,980.0,0.0,231235.629698302
Client #3552,2020,980.0,0,980.0,0.0,231235.629698302
Client #761,2020,700.0,0,1100.0,0.0,231106.017306678
Client #2995,2020,700.0,0,1100.0,0.0,231106.017306678
Client #3246,2020,700.0,0,1100.0,0.0,231106.017306678
Client #642,2022,500.0,0,1300.0,0.0,230862.387854784
Client #1662,2022,500.0,0,1300.0,0.0,230862.387854784
Client #2939,2022,500.0,0,1300.0,0.0,230862.387854784
Client #2941,2022,500.0,0,1300.0,0.0,230862.387854784
Client #1860,2020,0.0,0,1400.0,0.0,230781.98632762
Client #1816,2021,300.0,0,1250.0,0.0,230266.007182747
Client #1939,2020,800.0,0,1050.0,0.0,229974.848332627
Client #3710,2022,300.0,0,1400.0,0.0,229909.292641399
Client #228,2021,400.0,0,1200.0,0.0,229843.848853638
Client #989,2021,400.0,0,1200.0,0.0,229843.848853638
Client #1042,2021,400.0,0,1200.0,0.0,229843.848853638
Client #2446,2021,400.0,0,1200.0,0.0,229843.848853638
Client #2515,2021,400.0,0,1200.0,0.0,229843.848853638
Client #294,2021,800.0,0,1010.0,0.0,229809.018981277
Client #1710,2021,600.0,0,1100.0,0.0,228999.532195421
Client #2434,2021,600.0,0,1100.0,0.0,228999.532195421
Client #2568,2022,700.0,0,1180.0,0.0,228867.358554346
Client #337,2020,900.0,0,1000.0,0.0,228843.679358576
Client #2854,2020,900.0,0,1000.0,0.0,228843.679358576
Client #2920,2020,900.0,0,1000.0,0.0,228843.679358576
Client #3230,2020,900.0,0,1000.0,0.0,228843.679358576
Client #1538,2022,1000.0,0,1020.0,0.0,228822.939117512
Client #668,2022,770.0,0,1141.0,0.0,228611.316976266
Client #1302,2022,770.0,0,1141.0,0.0,228611.316976266
Client #781,2022,770.0,0,1140.0,0.0,228463.910750575
Client #1092,2022,750.0,0,1150.0,0.0,228368.601229236
Client #3374,2022,750.0,0,1150.0,0.0,228368.601229236
Client #1988,2022,900.0,0,1070.0,0.0,228346.391510819
Client #84,2021,800.0,0,1000.0,0.0,228155.215537205
Client #107,2021,800.0,0,1000.0,0.0,228155.215537205
Client #167,2021,800.0,0,1000.0,0.0,228155.215537205
Client #273,2021,800.0,0,1000.0,0.0,228155.215537205
Client #310,2021,800.0,0,1000.0,0.0,228155.215537205
Client #372,2021,800.0,0,1000.0,0.0,228155.215537205
Client #395,2021,800.0,0,1000.0,0.0,228155.215537205
Client #1090,2021,800.0,0,1000.0,0.0,228155.215537205
Client #1653,2021,800.0,0,1000.0,0.0,228155.215537205
Client #1709,2021,800.0,0,1000.0,0.0,228155.215537205
Client #1752,2021,800.0,0,1000.0,0.0,228155.215537205
Client #2107,2021,800.0,0,1000.0,0.0,228155.215537205
Client #2172,2021,800.0,0,1000.0,0.0,228155.215537205
Client #2198,2021,800.0,0,1000.0,0.0,228155.215537205
Client #2760,2021,800.0,0,1000.0,0.0,228155.215537205
Client #2871,2021,800.0,0,1000.0,0.0,228155.215537205
Client #3493,2021,800.0,0,1000.0,0.0,228155.215537205
Client #1977,2022,800.0,0,1120.0,0.0,227869.843904127
Client #1867,2022,760.0,0,1140.0,0.0,227679.22486145
Client #2063,2020,580.0,0,1130.0,0.0,227518.091797091
Client #1816,2020,300.0,0,1250.0,0.0,227388.479405467
Client #125,2022,850.0,0,1090.0,0.0,227371.086579017
Client #1086,2022,940.0,0,1040.0,0.0,227062.948296585
Client #1160,2021,930.0,0,930.0,0.0,226779.507987328
Client #2435,2021,930.0,0,930.0,0.0,226779.507987328
Client #3372,2021,930.0,0,930.0,0.0,226779.507987328
Client #1089,2021,150.0,0,1300.0,0.0,226764.736066229
Client #1541,2021,700.0,0,1039.0,0.0,226758.190077834
Client #1314,2020,750.0,0,1050.0,0.0,226419.325920945
Client #2640,2021,756.0,0,1010.0,0.0,226356.401069126
Client #228,2020,400.0,0,1200.0,0.0,226257.310431416
Client #989,2020,400.0,0,1200.0,0.0,226257.310431416
Client #1042,2020,400.0,0,1200.0,0.0,226257.310431416
Client #2446,2020,400.0,0,1200.0,0.0,226257.310431416
Client #2515,2020,400.0,0,1200.0,0.0,226257.310431416
Client #2777,2020,801.0,0,1026.0,0.0,226089.696158102
Client #1957,2021,350.0,0,1200.0,0.0,225920.419408013
Client #68,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #69,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #206,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #251,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #386,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #554,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #588,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #644,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #832,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #859,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #969,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #990,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1084,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1147,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1222,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1301,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1699,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1714,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1741,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1759,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1778,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1793,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #1851,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2124,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2127,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2160,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2209,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2210,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2420,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2423,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2425,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2448,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2456,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2484,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2613,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2637,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2669,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2678,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2691,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2744,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2763,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #2793,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3040,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3081,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3139,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3164,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3188,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3275,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3364,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3435,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3508,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3585,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3595,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3635,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3641,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3668,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3748,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3756,2022,1000.0,0,1000.0,0.0,225874.814603688
Client #3166,2020,950.0,0,960.0,0.0,225805.430732326
Client #659,2020,900.0,0,980.0,0.0,225546.79383961
Client #2051,2022,750.0,0,1130.0,0.0,225420.476715413
Client #1089,2020,150.0,0,1300.0,0.0,224964.125967836
Client #2915,2020,400.0,0,700.0,300.0,224950.108989327
Client #1617,2022,800.0,0,1100.0,0.0,224921.719390303
Client #3186,2022,800.0,0,1100.0,0.0,224921.719390303
Client #3615,2022,800.0,0,1100.0,0.0,224921.719390303
Client #3779,2022,800.0,0,1100.0,0.0,224921.719390303
Client #2915,2022,400.0,0,700.0,300.0,224908.456918774
Client #3500,2021,920.0,0,920.0,0.0,224341.018654131
Client #257,2021,750.0,0,1000.0,0.0,224231.786091579
Client #1708,2021,750.0,0,1000.0,0.0,224231.786091579
Client #1719,2021,750.0,0,1000.0,0.0,224231.786091579
Client #2267,2021,750.0,0,1000.0,0.0,224231.786091579
Client #474,2020,950.0,0,950.0,0.0,224156.987972843
Client #1644,2020,950.0,0,950.0,0.0,224156.987972843
Client #3564,2020,950.0,0,950.0,0.0,224156.987972843
Client #1710,2020,600.0,0,1100.0,0.0,223994.972483314
Client #2434,2020,600.0,0,1100.0,0.0,223994.972483314
Client #346,2022,600.0,0,1200.0,0.0,223968.624176918
Client #798,2022,600.0,0,1200.0,0.0,223968.624176918
Client #1349,2022,600.0,0,1200.0,0.0,223968.624176918
Client #3264,2022,600.0,0,1200.0,0.0,223968.624176918
Client #3522,2021,260.0,0,1230.0,0.0,223819.656738102
Client #294,2020,800.0,0,1010.0,0.0,223381.077294695
Client #2181,2021,780.0,0,980.0,0.0,223278.236870811
Client #2137,2021,0.0,0,1350.0,0.0,223263.464949712
Client #3173,2022,450.0,0,1275.0,0.0,223253.802766879
Client #1856,2021,733.0,0,1000.0,0.0,222897.820080066
Client #1957,2020,350.0,0,1200.0,0.0,222701.788019734
Client #2137,2020,0.0,0,1350.0,0.0,222539.772530205
Client #2357,2022,580.0,0,1200.0,0.0,222399.252398668
Client #2959,2022,200.0,0,1400.0,0.0,222062.433750148
Client #1495,2021,300.0,0,1200.0,0.0,221996.989962387
Client #1791,2021,300.0,0,1200.0,0.0,221996.989962387
Client #64,2021,910.0,0,910.0,0.0,221902.529320934
Client #84,2020,800.0,0,1000.0,0.0,221732.634535212
Client #107,2020,800.0,0,1000.0,0.0,221732.634535212
Client #167,2020,800.0,0,1000.0,0.0,221732.634535212
Client #273,2020,800.0,0,1000.0,0.0,221732.634535212
Client #310,2020,800.0,0,1000.0,0.0,221732.634535212
Client #372,2020,800.0,0,1000.0,0.0,221732.634535212
Client #395,2020,800.0,0,1000.0,0.0,221732.634535212
Client #1090,2020,800.0,0,1000.0,0.0,221732.634535212
Client #1653,2020,800.0,0,1000.0,0.0,221732.634535212
Client #1709,2020,800.0,0,1000.0,0.0,221732.634535212
Client #1752,2020,800.0,0,1000.0,0.0,221732.634535212
Client #2107,2020,800.0,0,1000.0,0.0,221732.634535212
Client #2172,2020,800.0,0,1000.0,0.0,221732.634535212
Client #2198,2020,800.0,0,1000.0,0.0,221732.634535212
Client #2760,2020,800.0,0,1000.0,0.0,221732.634535212
Client #2871,2020,800.0,0,1000.0,0.0,221732.634535212
Client #3493,2020,800.0,0,1000.0,0.0,221732.634535212
Client #3540,2021,0.0,0,475.0,475.0,221588.713929166
Client #465,2022,980.0,0,980.0,0.0,221357.318311615
Client #1126,2022,980.0,0,980.0,0.0,221357.318311615
Client #1536,2022,980.0,0,980.0,0.0,221357.318311615
Client #1609,2022,980.0,0,980.0,0.0,221357.318311615
Client #2294,2022,980.0,0,980.0,0.0,221357.318311615
Client #2355,2022,980.0,0,980.0,0.0,221357.318311615
Client #3552,2022,980.0,0,980.0,0.0,221357.318311615
Client #3522,2020,260.0,0,1230.0,0.0,221247.175957156
Client #776,2021,500.0,0,1100.0,0.0,221152.67330417
Client #894,2022,0.0,0,1500.0,0.0,221109.338536762
Client #2043,2022,0.0,0,1500.0,0.0,221109.338536762
Client #2822,2022,0.0,0,1500.0,0.0,221109.338536762
Client #3277,2022,0.0,0,1500.0,0.0,221109.338536762
Client #1541,2020,700.0,0,1039.0,0.0,221050.516473832
Client #1034,2022,750.0,0,1100.0,0.0,220998.289944678
Client #641,2021,700.0,0,1000.0,0.0,220308.356645953
Client #741,2021,700.0,0,1000.0,0.0,220308.356645953
Client #2805,2021,700.0,0,1000.0,0.0,220308.356645953
Client #3302,2021,700.0,0,1000.0,0.0,220308.356645953
Client #3464,2021,700.0,0,1000.0,0.0,220308.356645953
Client #2640,2020,756.0,0,1010.0,0.0,220252.217572415
Client #225,2021,900.0,0,900.0,0.0,219464.039987737
Client #364,2021,900.0,0,900.0,0.0,219464.039987737
Client #772,2021,900.0,0,900.0,0.0,219464.039987737
Client #1377,2021,900.0,0,900.0,0.0,219464.039987737
Client #1537,2021,900.0,0,900.0,0.0,219464.039987737
Client #1754,2021,900.0,0,900.0,0.0,219464.039987737
Client #1986,2021,900.0,0,900.0,0.0,219464.039987737
Client #2076,2021,900.0,0,900.0,0.0,219464.039987737
Client #2398,2021,900.0,0,900.0,0.0,219464.039987737
Client #2410,2021,900.0,0,900.0,0.0,219464.039987737
Client #2796,2021,900.0,0,900.0,0.0,219464.039987737
Client #3018,2021,900.0,0,900.0,0.0,219464.039987737
Client #3046,2021,900.0,0,900.0,0.0,219464.039987737
Client #3168,2021,900.0,0,900.0,0.0,219464.039987737
Client #3273,2021,900.0,0,900.0,0.0,219464.039987737
Client #3530,2021,900.0,0,900.0,0.0,219464.039987737
Client #3594,2021,900.0,0,900.0,0.0,219464.039987737
Client #3625,2021,900.0,0,900.0,0.0,219464.039987737
Client #1160,2020,930.0,0,930.0,0.0,219437.893489205
Client #2435,2020,930.0,0,930.0,0.0,219437.893489205
Client #3372,2020,930.0,0,930.0,0.0,219437.893489205
Client #1495,2020,300.0,0,1200.0,0.0,219146.265608052
Client #1791,2020,300.0,0,1200.0,0.0,219146.265608052
Client #257,2020,750.0,0,1000.0,0.0,218177.11212353
Client #1708,2020,750.0,0,1000.0,0.0,218177.11212353
Client #1719,2020,750.0,0,1000.0,0.0,218177.11212353
Client #2267,2020,750.0,0,1000.0,0.0,218177.11212353
Client #337,2022,900.0,0,1000.0,0.0,218027.955712437
Client #2854,2022,900.0,0,1000.0,0.0,218027.955712437
Client #2920,2022,900.0,0,1000.0,0.0,218027.955712437
Client #3230,2022,900.0,0,1000.0,0.0,218027.955712437
Client #1939,2022,800.0,0,1050.0,0.0,217551.408105744
Client #1155,2021,906.0,0,884.0,0.0,217288.766010697
Client #3035,2021,450.0,0,1100.0,0.0,217229.243858544
Client #3500,2020,920.0,0,920.0,0.0,217078.346247385
Client #761,2022,700.0,0,1100.0,0.0,217074.860499052
Client #2995,2022,700.0,0,1100.0,0.0,217074.860499052
Client #3246,2022,700.0,0,1100.0,0.0,217074.860499052
Client #2686,2022,480.0,0,1217.0,0.0,217058.299344166
Client #2181,2020,780.0,0,980.0,0.0,217013.540051574
Client #2581,2021,700.0,0,980.0,0.0,217000.74975781
Client #3326,2021,700.0,0,980.0,0.0,217000.74975781
Client #1856,2020,733.0,0,1000.0,0.0,216968.234503558
Client #776,2020,500.0,0,1100.0,0.0,216883.92765995
Client #108,2021,888.0,0,888.0,0.0,216537.8527879
Client #2663,2021,650.0,0,1000.0,0.0,216384.927200328
Client #130,2022,500.0,0,1200.0,0.0,216121.765285667
Client #430,2022,500.0,0,1200.0,0.0,216121.765285667
Client #998,2022,500.0,0,1200.0,0.0,216121.765285667
Client #1284,2022,500.0,0,1200.0,0.0,216121.765285667
Client #2977,2022,500.0,0,1200.0,0.0,216121.765285667
Client #3166,2022,950.0,0,960.0,0.0,216055.136130416
Client #2094,2021,750.0,0,950.0,0.0,215962.768871219
Client #1586,2021,885.0,0,885.0,0.0,215806.305987941
Client #1347,2021,850.0,0,900.0,0.0,215540.610542111
Client #233,2022,300.0,0,1300.0,0.0,215168.670072281
Client #567,2022,300.0,0,1300.0,0.0,215168.670072281
Client #659,2022,900.0,0,980.0,0.0,215079.831198614
Client #64,2020,910.0,0,910.0,0.0,214718.799005566
Client #1735,2021,860.0,0,890.0,0.0,214671.492987164
Client #641,2020,700.0,0,1000.0,0.0,214621.589711848
Client #741,2020,700.0,0,1000.0,0.0,214621.589711848
Client #2805,2020,700.0,0,1000.0,0.0,214621.589711848
Client #3302,2020,700.0,0,1000.0,0.0,214621.589711848
Client #3464,2020,700.0,0,1000.0,0.0,214621.589711848
Client #474,2022,950.0,0,950.0,0.0,214581.073873504
Client #1644,2022,950.0,0,950.0,0.0,214581.073873504
Client #3564,2022,950.0,0,950.0,0.0,214581.073873504
Client #3074,2021,200.0,0,1200.0,0.0,214150.131071135
Client #3255,2021,200.0,0,1200.0,0.0,214150.131071135
Client #2777,2022,801.0,0,1026.0,0.0,214092.127278069
Client #138,2021,850.0,0,890.0,0.0,213886.807098039
Client #57,2022,0.0,0,1450.0,0.0,213739.027252204
Client #1314,2022,750.0,0,1050.0,0.0,213627.978660119
Client #3218,2020,3000.0,0,0.0,0.0,213331.34470092
Client #3328,2020,3000.0,0,0.0,0.0,213331.34470092
Client #3035,2020,450.0,0,1100.0,0.0,213328.405248268
Client #3540,2022,0.0,0,475.0,475.0,213051.007539057
Client #783,2021,600.0,0,1000.0,0.0,212461.497754702
Client #1024,2021,600.0,0,1000.0,0.0,212461.497754702
Client #1731,2021,600.0,0,1000.0,0.0,212461.497754702
Client #1772,2021,600.0,0,1000.0,0.0,212461.497754702
Client #2167,2021,600.0,0,1000.0,0.0,212461.497754702
Client #2336,2021,600.0,0,1000.0,0.0,212461.497754702
Client #2874,2021,600.0,0,1000.0,0.0,212461.497754702
Client #3098,2021,600.0,0,1000.0,0.0,212461.497754702
Client #225,2020,900.0,0,900.0,0.0,212359.251763746
Client #364,2020,900.0,0,900.0,0.0,212359.251763746
Client #772,2020,900.0,0,900.0,0.0,212359.251763746
Client #1377,2020,900.0,0,900.0,0.0,212359.251763746
Client #1537,2020,900.0,0,900.0,0.0,212359.251763746
Client #1754,2020,900.0,0,900.0,0.0,212359.251763746
Client #1986,2020,900.0,0,900.0,0.0,212359.251763746
Client #2076,2020,900.0,0,900.0,0.0,212359.251763746
Client #2398,2020,900.0,0,900.0,0.0,212359.251763746
Client #2410,2020,900.0,0,900.0,0.0,212359.251763746
Client #2796,2020,900.0,0,900.0,0.0,212359.251763746
Client #3018,2020,900.0,0,900.0,0.0,212359.251763746
Client #3046,2020,900.0,0,900.0,0.0,212359.251763746
Client #3168,2020,900.0,0,900.0,0.0,212359.251763746
Client #3273,2020,900.0,0,900.0,0.0,212359.251763746
Client #3530,2020,900.0,0,900.0,0.0,212359.251763746
Client #3594,2020,900.0,0,900.0,0.0,212359.251763746
Client #3625,2020,900.0,0,900.0,0.0,212359.251763746
Client #2767,2022,300.0,0,1280.0,0.0,212220.545558458
Client #2781,2021,870.0,0,870.0,0.0,212148.571988146
Client #2063,2022,580.0,0,1130.0,0.0,212080.816600285
Client #3074,2020,200.0,0,1200.0,0.0,212035.220784688
Client #3255,2020,200.0,0,1200.0,0.0,212035.220784688
Client #294,2022,800.0,0,1010.0,0.0,211655.159078097
Client #286,2021,800.0,0,900.0,0.0,211617.181096485
Client #1249,2021,800.0,0,900.0,0.0,211617.181096485
Client #3394,2021,800.0,0,900.0,0.0,211617.181096485
Client #2581,2020,700.0,0,980.0,0.0,211324.704192882
Client #3326,2020,700.0,0,980.0,0.0,211324.704192882
Client #2663,2020,650.0,0,1000.0,0.0,211066.067300166
Client #84,2022,800.0,0,1000.0,0.0,210181.096821186
Client #107,2022,800.0,0,1000.0,0.0,210181.096821186
Client #167,2022,800.0,0,1000.0,0.0,210181.096821186
Client #273,2022,800.0,0,1000.0,0.0,210181.096821186
Client #310,2022,800.0,0,1000.0,0.0,210181.096821186
Client #372,2022,800.0,0,1000.0,0.0,210181.096821186
Client #395,2022,800.0,0,1000.0,0.0,210181.096821186
Client #1090,2022,800.0,0,1000.0,0.0,210181.096821186
Client #1653,2022,800.0,0,1000.0,0.0,210181.096821186
Client #1709,2022,800.0,0,1000.0,0.0,210181.096821186
Client #1752,2022,800.0,0,1000.0,0.0,210181.096821186
Client #2107,2022,800.0,0,1000.0,0.0,210181.096821186
Client #2172,2022,800.0,0,1000.0,0.0,210181.096821186
Client #2198,2022,800.0,0,1000.0,0.0,210181.096821186
Client #2760,2022,800.0,0,1000.0,0.0,210181.096821186
Client #2871,2022,800.0,0,1000.0,0.0,210181.096821186
Client #3493,2022,800.0,0,1000.0,0.0,210181.096821186
Client #1155,2020,906.0,0,884.0,0.0,210148.406037975
Client #1160,2022,930.0,0,930.0,0.0,210063.57758143
Client #2435,2022,930.0,0,930.0,0.0,210063.57758143
Client #3372,2022,930.0,0,930.0,0.0,210063.57758143
Client #2094,2020,750.0,0,950.0,0.0,209934.898326115
Client #815,2021,860.0,0,860.0,0.0,209710.082654948
Client #108,2020,888.0,0,888.0,0.0,209527.795073563
Client #1710,2022,600.0,0,1100.0,0.0,209228.001607801
Client #2434,2022,600.0,0,1100.0,0.0,209228.001607801
Client #3554,2021,600.0,0,980.0,0.0,209153.890866558
Client #2031,2021,426.0,0,1061.0,0.0,208896.164292764
Client #1586,2020,885.0,0,885.0,0.0,208819.930901017
Client #1347,2020,850.0,0,900.0,0.0,208803.729352064
Client #195,2021,700.0,0,930.0,0.0,208731.73253745
Client #228,2022,400.0,0,1200.0,0.0,208274.906394415
Client #989,2022,400.0,0,1200.0,0.0,208274.906394415
Client #1042,2022,400.0,0,1200.0,0.0,208274.906394415
Client #2446,2022,400.0,0,1200.0,0.0,208274.906394415
Client #2515,2022,400.0,0,1200.0,0.0,208274.906394415
Client #2640,2022,756.0,0,1010.0,0.0,208202.541165947
Client #1541,2022,700.0,0,1039.0,0.0,208083.08073189
Client #1735,2020,860.0,0,890.0,0.0,207866.391074918
Client #3500,2022,920.0,0,920.0,0.0,207804.829435393
Client #1816,2022,300.0,0,1250.0,0.0,207798.358787723
Client #783,2020,600.0,0,1000.0,0.0,207510.544888484
Client #1024,2020,600.0,0,1000.0,0.0,207510.544888484
Client #1731,2020,600.0,0,1000.0,0.0,207510.544888484
Client #1772,2020,600.0,0,1000.0,0.0,207510.544888484
Client #2167,2020,600.0,0,1000.0,0.0,207510.544888484
Client #2336,2020,600.0,0,1000.0,0.0,207510.544888484
Client #2874,2020,600.0,0,1000.0,0.0,207510.544888484
Client #3098,2020,600.0,0,1000.0,0.0,207510.544888484
Client #2950,2021,705.0,0,920.0,0.0,207470.272037941
Client #1098,2021,850.0,0,850.0,0.0,207271.593321751
Client #1481,2021,850.0,0,850.0,0.0,207271.593321751
Client #2221,2021,850.0,0,850.0,0.0,207271.593321751
Client #2490,2021,850.0,0,850.0,0.0,207271.593321751
Client #2757,2021,850.0,0,850.0,0.0,207271.593321751
Client #2762,2021,850.0,0,850.0,0.0,207271.593321751
Client #3649,2021,850.0,0,850.0,0.0,207271.593321751
Client #138,2020,850.0,0,890.0,0.0,207155.286592581
Client #3540,2020,0.0,0,475.0,475.0,206733.013917872
Client #2361,2021,800.0,0,870.0,0.0,206655.77076427
Client #1860,2022,0.0,0,1400.0,0.0,206368.715967645
Client #257,2022,750.0,0,1000.0,0.0,206257.66737556
Client #1708,2022,750.0,0,1000.0,0.0,206257.66737556
Client #1719,2022,750.0,0,1000.0,0.0,206257.66737556
Client #2267,2022,750.0,0,1000.0,0.0,206257.66737556
Client #2181,2022,780.0,0,980.0,0.0,205663.600529112
Client #64,2022,910.0,0,910.0,0.0,205546.081289356
Client #393,2021,300.0,0,1100.0,0.0,205458.955521667
Client #2781,2020,870.0,0,870.0,0.0,205280.610038288
Client #286,2020,800.0,0,900.0,0.0,205248.206940382
Client #1249,2020,800.0,0,900.0,0.0,205248.206940382
Client #3394,2020,800.0,0,900.0,0.0,205248.206940382
Client #2031,2020,426.0,0,1061.0,0.0,205192.827728677
Client #2792,2021,834.0,0,844.0,0.0,205023.813832708
Client #1856,2022,733.0,0,1000.0,0.0,204923.701364047
Client #2138,2021,840.0,0,840.0,0.0,204833.103988554
Client #2476,2021,840.0,0,840.0,0.0,204833.103988554
Client #3138,2021,840.0,0,840.0,0.0,204833.103988554
Client #176,2021,500.0,0,1000.0,0.0,204614.638863451
Client #583,2021,500.0,0,1000.0,0.0,204614.638863451
Client #626,2021,500.0,0,1000.0,0.0,204614.638863451
Client #913,2021,500.0,0,1000.0,0.0,204614.638863451
Client #1370,2021,500.0,0,1000.0,0.0,204614.638863451
Client #1564,2021,500.0,0,1000.0,0.0,204614.638863451
Client #1622,2021,500.0,0,1000.0,0.0,204614.638863451
Client #1847,2021,500.0,0,1000.0,0.0,204614.638863451
Client #2337,2021,500.0,0,1000.0,0.0,204614.638863451
Client #2496,2021,500.0,0,1000.0,0.0,204614.638863451
Client #2635,2021,500.0,0,1000.0,0.0,204614.638863451
Client #2779,2021,500.0,0,1000.0,0.0,204614.638863451
Client #2785,2021,500.0,0,1000.0,0.0,204614.638863451
Client #3088,2021,500.0,0,1000.0,0.0,204614.638863451
Client #3566,2021,500.0,0,1000.0,0.0,204614.638863451
Client #3666,2021,500.0,0,1000.0,0.0,204614.638863451
Client #1957,2022,350.0,0,1200.0,0.0,204351.47694879
Client #3554,2020,600.0,0,980.0,0.0,204213.659369518
Client #524,2021,700.0,0,900.0,0.0,203770.322205234
Client #1015,2021,700.0,0,900.0,0.0,203770.322205234
Client #1629,2021,700.0,0,900.0,0.0,203770.322205234
Client #1640,2021,700.0,0,900.0,0.0,203770.322205234
Client #1953,2021,700.0,0,900.0,0.0,203770.322205234
Client #1954,2021,700.0,0,900.0,0.0,203770.322205234
Client #2956,2021,700.0,0,900.0,0.0,203770.322205234
Client #3458,2021,533.0,0,978.0,0.0,203565.734720605
Client #1089,2022,150.0,0,1300.0,0.0,203398.381735404
Client #277,2021,400.0,0,1040.0,0.0,203382.993748487
Client #225,2022,900.0,0,900.0,0.0,203287.33314332
Client #364,2022,900.0,0,900.0,0.0,203287.33314332
Client #772,2022,900.0,0,900.0,0.0,203287.33314332
Client #1377,2022,900.0,0,900.0,0.0,203287.33314332
Client #1537,2022,900.0,0,900.0,0.0,203287.33314332
Client #1754,2022,900.0,0,900.0,0.0,203287.33314332
Client #1986,2022,900.0,0,900.0,0.0,203287.33314332
Client #2076,2022,900.0,0,900.0,0.0,203287.33314332
Client #2398,2022,900.0,0,900.0,0.0,203287.33314332
Client #2410,2022,900.0,0,900.0,0.0,203287.33314332
Client #2796,2022,900.0,0,900.0,0.0,203287.33314332
Client #3018,2022,900.0,0,900.0,0.0,203287.33314332
Client #3046,2022,900.0,0,900.0,0.0,203287.33314332
Client #3168,2022,900.0,0,900.0,0.0,203287.33314332
Client #3273,2022,900.0,0,900.0,0.0,203287.33314332
Client #3530,2022,900.0,0,900.0,0.0,203287.33314332
Client #3594,2022,900.0,0,900.0,0.0,203287.33314332
Client #3625,2022,900.0,0,900.0,0.0,203287.33314332
Client #195,2020,700.0,0,930.0,0.0,203082.490395467
Client #815,2020,860.0,0,860.0,0.0,202921.062796469
Client #393,2020,300.0,0,1100.0,0.0,202661.838013222
Client #1461,2021,830.0,0,830.0,0.0,202394.614655357
Client #2245,2021,830.0,0,830.0,0.0,202394.614655357
Client #641,2022,700.0,0,1000.0,0.0,202334.237929934
Client #741,2022,700.0,0,1000.0,0.0,202334.237929934
